path,tm_id,source,category_id,doc_id
glyph_crops_merged_by_tm/TM_61236/6220_2_cat23__kornia.jpg,TM_61236,kornia,23,6220_2
glyph_crops_merged_by_tm/TM_61236/6220_37715_cat23__opencv.jpg,TM_61236,opencv,23,6220_37715
glyph_crops_merged_by_tm/TM_61236/6220_37858_cat225__opencv.jpg,TM_61236,opencv,225,6220_37858
glyph_crops_merged_by_tm/TM_61236/6220_90_cat212__kornia.jpg,TM_61236,kornia,212,6220_90
glyph_crops_merged_by_tm/TM_61236/6220_69_cat23__kornia.jpg,TM_61236,kornia,23,6220_69
glyph_crops_merged_by_tm/TM_61236/6220_37725_cat59__opencv.jpg,TM_61236,opencv,59,6220_37725
glyph_crops_merged_by_tm/TM_61236/6220_300_cat169__kornia.jpg,TM_61236,kornia,169,6220_300
glyph_crops_merged_by_tm/TM_61236/6220_24_cat23__kornia.jpg,TM_61236,kornia,23,6220_24
glyph_crops_merged_by_tm/TM_61236/6220_37873_cat23__opencv.jpg,TM_61236,opencv,23,6220_37873
glyph_crops_merged_by_tm/TM_61236/6220_37956_cat150__opencv.jpg,TM_61236,opencv,150,6220_37956
glyph_crops_merged_by_tm/TM_61236/6220_159_cat225__kornia.jpg,TM_61236,kornia,225,6220_159
glyph_crops_merged_by_tm/TM_61236/6220_141_cat33__kornia.jpg,TM_61236,kornia,33,6220_141
glyph_crops_merged_by_tm/TM_61236/6220_29_cat212__kornia.jpg,TM_61236,kornia,212,6220_29
glyph_crops_merged_by_tm/TM_61236/6220_37940_cat59__opencv.jpg,TM_61236,opencv,59,6220_37940
glyph_crops_merged_by_tm/TM_61236/6220_38022_cat77__opencv.jpg,TM_61236,opencv,77,6220_38022
glyph_crops_merged_by_tm/TM_61236/6220_107_cat150__kornia.jpg,TM_61236,kornia,150,6220_107
glyph_crops_merged_by_tm/TM_61236/6220_37807_cat212__opencv.jpg,TM_61236,opencv,212,6220_37807
glyph_crops_merged_by_tm/TM_61236/6220_269_cat9__kornia.jpg,TM_61236,kornia,9,6220_269
glyph_crops_merged_by_tm/TM_61236/6220_37901_cat23__opencv.jpg,TM_61236,opencv,23,6220_37901
glyph_crops_merged_by_tm/TM_61236/6220_168_cat201__kornia.jpg,TM_61236,kornia,201,6220_168
glyph_crops_merged_by_tm/TM_61236/6220_37904_cat225__opencv.jpg,TM_61236,opencv,225,6220_37904
glyph_crops_merged_by_tm/TM_61236/6220_201_cat225__kornia.jpg,TM_61236,kornia,225,6220_201
glyph_crops_merged_by_tm/TM_61236/6220_37885_cat111__opencv.jpg,TM_61236,opencv,111,6220_37885
glyph_crops_merged_by_tm/TM_61236/6220_37982_cat212__opencv.jpg,TM_61236,opencv,212,6220_37982
glyph_crops_merged_by_tm/TM_61236/6220_37920_cat23__opencv.jpg,TM_61236,opencv,23,6220_37920
glyph_crops_merged_by_tm/TM_61236/6220_252_cat119__kornia.jpg,TM_61236,kornia,119,6220_252
glyph_crops_merged_by_tm/TM_61236/6220_261_cat8__kornia.jpg,TM_61236,kornia,8,6220_261
glyph_crops_merged_by_tm/TM_61236/6220_259_cat186__kornia.jpg,TM_61236,kornia,186,6220_259
glyph_crops_merged_by_tm/TM_61236/6220_37776_cat23__opencv.jpg,TM_61236,opencv,23,6220_37776
glyph_crops_merged_by_tm/TM_61236/6220_257_cat212__kornia.jpg,TM_61236,kornia,212,6220_257
glyph_crops_merged_by_tm/TM_61236/6220_278_cat23__kornia.jpg,TM_61236,kornia,23,6220_278
glyph_crops_merged_by_tm/TM_61236/6220_37810_cat177__opencv.jpg,TM_61236,opencv,177,6220_37810
glyph_crops_merged_by_tm/TM_61236/6220_37822_cat201__opencv.jpg,TM_61236,opencv,201,6220_37822
glyph_crops_merged_by_tm/TM_61236/6220_218_cat23__kornia.jpg,TM_61236,kornia,23,6220_218
glyph_crops_merged_by_tm/TM_61236/6220_37916_cat23__opencv.jpg,TM_61236,opencv,23,6220_37916
glyph_crops_merged_by_tm/TM_61236/6220_215_cat150__kornia.jpg,TM_61236,kornia,150,6220_215
glyph_crops_merged_by_tm/TM_61236/6220_38088_cat8__opencv.jpg,TM_61236,opencv,8,6220_38088
glyph_crops_merged_by_tm/TM_61236/6220_128_cat8__kornia.jpg,TM_61236,kornia,8,6220_128
glyph_crops_merged_by_tm/TM_61236/6220_37760_cat150__opencv.jpg,TM_61236,opencv,150,6220_37760
glyph_crops_merged_by_tm/TM_61236/6220_37837_cat100__opencv.jpg,TM_61236,opencv,100,6220_37837
glyph_crops_merged_by_tm/TM_61236/6220_37943_cat77__opencv.jpg,TM_61236,opencv,77,6220_37943
glyph_crops_merged_by_tm/TM_61236/6220_238_cat225__kornia.jpg,TM_61236,kornia,225,6220_238
glyph_crops_merged_by_tm/TM_61236/6220_38111_cat23__opencv.jpg,TM_61236,opencv,23,6220_38111
glyph_crops_merged_by_tm/TM_61236/6220_224_cat8__kornia.jpg,TM_61236,kornia,8,6220_224
glyph_crops_merged_by_tm/TM_61236/6220_185_cat120__kornia.jpg,TM_61236,kornia,120,6220_185
glyph_crops_merged_by_tm/TM_61236/6220_221_cat23__kornia.jpg,TM_61236,kornia,23,6220_221
glyph_crops_merged_by_tm/TM_61236/6220_38089_cat119__opencv.jpg,TM_61236,opencv,119,6220_38089
glyph_crops_merged_by_tm/TM_61236/6220_180_cat120__kornia.jpg,TM_61236,kornia,120,6220_180
glyph_crops_merged_by_tm/TM_61236/6220_204_cat150__kornia.jpg,TM_61236,kornia,150,6220_204
glyph_crops_merged_by_tm/TM_61236/6220_38003_cat177__opencv.jpg,TM_61236,opencv,177,6220_38003
glyph_crops_merged_by_tm/TM_61236/6220_249_cat77__kornia.jpg,TM_61236,kornia,77,6220_249
glyph_crops_merged_by_tm/TM_61236/6220_37999_cat111__opencv.jpg,TM_61236,opencv,111,6220_37999
glyph_crops_merged_by_tm/TM_61236/6220_37801_cat111__opencv.jpg,TM_61236,opencv,111,6220_37801
glyph_crops_merged_by_tm/TM_61236/6220_37881_cat23__opencv.jpg,TM_61236,opencv,23,6220_37881
glyph_crops_merged_by_tm/TM_61236/6220_37930_cat150__opencv.jpg,TM_61236,opencv,150,6220_37930
glyph_crops_merged_by_tm/TM_61236/6220_37949_cat212__opencv.jpg,TM_61236,opencv,212,6220_37949
glyph_crops_merged_by_tm/TM_61236/6220_46_cat150__kornia.jpg,TM_61236,kornia,150,6220_46
glyph_crops_merged_by_tm/TM_61236/6220_37764_cat201__opencv.jpg,TM_61236,opencv,201,6220_37764
glyph_crops_merged_by_tm/TM_61236/6220_37750_cat120__opencv.jpg,TM_61236,opencv,120,6220_37750
glyph_crops_merged_by_tm/TM_61236/6220_37758_cat201__opencv.jpg,TM_61236,opencv,201,6220_37758
glyph_crops_merged_by_tm/TM_61236/6220_37895_cat120__opencv.jpg,TM_61236,opencv,120,6220_37895
glyph_crops_merged_by_tm/TM_61236/6220_79_cat8__kornia.jpg,TM_61236,kornia,8,6220_79
glyph_crops_merged_by_tm/TM_61236/6220_13_cat186__kornia.jpg,TM_61236,kornia,186,6220_13
glyph_crops_merged_by_tm/TM_61236/6220_194_cat161__kornia.jpg,TM_61236,kornia,161,6220_194
glyph_crops_merged_by_tm/TM_61236/6220_250_cat212__kornia.jpg,TM_61236,kornia,212,6220_250
glyph_crops_merged_by_tm/TM_61236/6220_234_cat45__kornia.jpg,TM_61236,kornia,45,6220_234
glyph_crops_merged_by_tm/TM_61236/6220_37868_cat8__opencv.jpg,TM_61236,opencv,8,6220_37868
glyph_crops_merged_by_tm/TM_61236/6220_38030_cat119__opencv.jpg,TM_61236,opencv,119,6220_38030
glyph_crops_merged_by_tm/TM_61236/6220_37919_cat100__opencv.jpg,TM_61236,opencv,100,6220_37919
glyph_crops_merged_by_tm/TM_61236/6220_0_cat186__kornia.jpg,TM_61236,kornia,186,6220_0
glyph_crops_merged_by_tm/TM_61236/6220_37804_cat8__opencv.jpg,TM_61236,opencv,8,6220_37804
glyph_crops_merged_by_tm/TM_61236/6220_280_cat119__kornia.jpg,TM_61236,kornia,119,6220_280
glyph_crops_merged_by_tm/TM_61236/6220_203_cat100__kornia.jpg,TM_61236,kornia,100,6220_203
glyph_crops_merged_by_tm/TM_61236/6220_37924_cat225__opencv.jpg,TM_61236,opencv,225,6220_37924
glyph_crops_merged_by_tm/TM_61236/6220_16_cat33__kornia.jpg,TM_61236,kornia,33,6220_16
glyph_crops_merged_by_tm/TM_61236/6220_63_cat225__kornia.jpg,TM_61236,kornia,225,6220_63
glyph_crops_merged_by_tm/TM_61236/6220_37997_cat14__opencv.jpg,TM_61236,opencv,14,6220_37997
glyph_crops_merged_by_tm/TM_61236/6220_37942_cat14__opencv.jpg,TM_61236,opencv,14,6220_37942
glyph_crops_merged_by_tm/TM_61236/6220_192_cat119__kornia.jpg,TM_61236,kornia,119,6220_192
glyph_crops_merged_by_tm/TM_61236/6220_291_cat119__kornia.jpg,TM_61236,kornia,119,6220_291
glyph_crops_merged_by_tm/TM_61236/6220_172_cat201__kornia.jpg,TM_61236,kornia,201,6220_172
glyph_crops_merged_by_tm/TM_61236/6220_81_cat186__kornia.jpg,TM_61236,kornia,186,6220_81
glyph_crops_merged_by_tm/TM_61236/6220_229_cat201__kornia.jpg,TM_61236,kornia,201,6220_229
glyph_crops_merged_by_tm/TM_61236/6220_4_cat201__kornia.jpg,TM_61236,kornia,201,6220_4
glyph_crops_merged_by_tm/TM_61236/6220_184_cat7__kornia.jpg,TM_61236,kornia,7,6220_184
glyph_crops_merged_by_tm/TM_61236/6220_54_cat23__kornia.jpg,TM_61236,kornia,23,6220_54
glyph_crops_merged_by_tm/TM_61236/6220_31_cat150__kornia.jpg,TM_61236,kornia,150,6220_31
glyph_crops_merged_by_tm/TM_61236/6220_293_cat14__kornia.jpg,TM_61236,kornia,14,6220_293
glyph_crops_merged_by_tm/TM_61236/6220_37786_cat107__opencv.jpg,TM_61236,opencv,107,6220_37786
glyph_crops_merged_by_tm/TM_61236/6220_219_cat14__kornia.jpg,TM_61236,kornia,14,6220_219
glyph_crops_merged_by_tm/TM_61236/6220_37945_cat212__opencv.jpg,TM_61236,opencv,212,6220_37945
glyph_crops_merged_by_tm/TM_61236/6220_93_cat177__kornia.jpg,TM_61236,kornia,177,6220_93
glyph_crops_merged_by_tm/TM_61236/6220_256_cat186__kornia.jpg,TM_61236,kornia,186,6220_256
glyph_crops_merged_by_tm/TM_61236/6220_228_cat201__kornia.jpg,TM_61236,kornia,201,6220_228
glyph_crops_merged_by_tm/TM_61236/6220_30_cat23__kornia.jpg,TM_61236,kornia,23,6220_30
glyph_crops_merged_by_tm/TM_61236/6220_295_cat212__kornia.jpg,TM_61236,kornia,212,6220_295
glyph_crops_merged_by_tm/TM_61236/6220_37927_cat150__opencv.jpg,TM_61236,opencv,150,6220_37927
glyph_crops_merged_by_tm/TM_61236/6220_142_cat100__kornia.jpg,TM_61236,kornia,100,6220_142
glyph_crops_merged_by_tm/TM_61236/6220_37876_cat107__opencv.jpg,TM_61236,opencv,107,6220_37876
glyph_crops_merged_by_tm/TM_61236/6220_104_cat59__kornia.jpg,TM_61236,kornia,59,6220_104
glyph_crops_merged_by_tm/TM_61236/6220_37995_cat23__opencv.jpg,TM_61236,opencv,23,6220_37995
glyph_crops_merged_by_tm/TM_61236/6220_301_cat225__kornia.jpg,TM_61236,kornia,225,6220_301
glyph_crops_merged_by_tm/TM_61236/6220_37815_cat212__opencv.jpg,TM_61236,opencv,212,6220_37815
glyph_crops_merged_by_tm/TM_61236/6220_38066_cat8__opencv.jpg,TM_61236,opencv,8,6220_38066
glyph_crops_merged_by_tm/TM_61236/6220_134_cat107__kornia.jpg,TM_61236,kornia,107,6220_134
glyph_crops_merged_by_tm/TM_61236/6220_38112_cat212__opencv.jpg,TM_61236,opencv,212,6220_38112
glyph_crops_merged_by_tm/TM_61236/6220_132_cat8__kornia.jpg,TM_61236,kornia,8,6220_132
glyph_crops_merged_by_tm/TM_61236/6220_285_cat107__kornia.jpg,TM_61236,kornia,107,6220_285
glyph_crops_merged_by_tm/TM_61236/6220_37797_cat120__opencv.jpg,TM_61236,opencv,120,6220_37797
glyph_crops_merged_by_tm/TM_61236/6220_38090_cat107__opencv.jpg,TM_61236,opencv,107,6220_38090
glyph_crops_merged_by_tm/TM_61236/6220_38057_cat23__opencv.jpg,TM_61236,opencv,23,6220_38057
glyph_crops_merged_by_tm/TM_61236/6220_124_cat9__kornia.jpg,TM_61236,kornia,9,6220_124
glyph_crops_merged_by_tm/TM_61236/6220_37722_cat120__opencv.jpg,TM_61236,opencv,120,6220_37722
glyph_crops_merged_by_tm/TM_61236/6220_193_cat23__kornia.jpg,TM_61236,kornia,23,6220_193
glyph_crops_merged_by_tm/TM_61236/6220_208_cat212__kornia.jpg,TM_61236,kornia,212,6220_208
glyph_crops_merged_by_tm/TM_61236/6220_37845_cat161__opencv.jpg,TM_61236,opencv,161,6220_37845
glyph_crops_merged_by_tm/TM_61236/6220_37829_cat14__opencv.jpg,TM_61236,opencv,14,6220_37829
glyph_crops_merged_by_tm/TM_61236/6220_37842_cat119__opencv.jpg,TM_61236,opencv,119,6220_37842
glyph_crops_merged_by_tm/TM_61236/6220_210_cat33__kornia.jpg,TM_61236,kornia,33,6220_210
glyph_crops_merged_by_tm/TM_61236/6220_9_cat120__kornia.jpg,TM_61236,kornia,120,6220_9
glyph_crops_merged_by_tm/TM_61236/6220_191_cat23__kornia.jpg,TM_61236,kornia,23,6220_191
glyph_crops_merged_by_tm/TM_61236/6220_37893_cat33__opencv.jpg,TM_61236,opencv,33,6220_37893
glyph_crops_merged_by_tm/TM_61236/6220_37870_cat7__opencv.jpg,TM_61236,opencv,7,6220_37870
glyph_crops_merged_by_tm/TM_61236/6220_36_cat120__kornia.jpg,TM_61236,kornia,120,6220_36
glyph_crops_merged_by_tm/TM_61236/6220_96_cat23__kornia.jpg,TM_61236,kornia,23,6220_96
glyph_crops_merged_by_tm/TM_61236/6220_139_cat212__kornia.jpg,TM_61236,kornia,212,6220_139
glyph_crops_merged_by_tm/TM_61236/6220_25_cat8__kornia.jpg,TM_61236,kornia,8,6220_25
glyph_crops_merged_by_tm/TM_61236/6220_23_cat8__kornia.jpg,TM_61236,kornia,8,6220_23
glyph_crops_merged_by_tm/TM_61236/6220_38024_cat8__opencv.jpg,TM_61236,opencv,8,6220_38024
glyph_crops_merged_by_tm/TM_61236/6220_173_cat120__kornia.jpg,TM_61236,kornia,120,6220_173
glyph_crops_merged_by_tm/TM_61236/6220_37733_cat150__opencv.jpg,TM_61236,opencv,150,6220_37733
glyph_crops_merged_by_tm/TM_61236/6220_156_cat107__kornia.jpg,TM_61236,kornia,107,6220_156
glyph_crops_merged_by_tm/TM_61236/6220_101_cat186__kornia.jpg,TM_61236,kornia,186,6220_101
glyph_crops_merged_by_tm/TM_61236/6220_38048_cat14__opencv.jpg,TM_61236,opencv,14,6220_38048
glyph_crops_merged_by_tm/TM_61236/6220_5_cat177__kornia.jpg,TM_61236,kornia,177,6220_5
glyph_crops_merged_by_tm/TM_61236/6220_127_cat201__kornia.jpg,TM_61236,kornia,201,6220_127
glyph_crops_merged_by_tm/TM_61236/6220_174_cat23__kornia.jpg,TM_61236,kornia,23,6220_174
glyph_crops_merged_by_tm/TM_61236/6220_273_cat119__kornia.jpg,TM_61236,kornia,119,6220_273
glyph_crops_merged_by_tm/TM_61236/6220_137_cat23__kornia.jpg,TM_61236,kornia,23,6220_137
glyph_crops_merged_by_tm/TM_61236/6220_84_cat111__kornia.jpg,TM_61236,kornia,111,6220_84
glyph_crops_merged_by_tm/TM_61236/6220_209_cat100__kornia.jpg,TM_61236,kornia,100,6220_209
glyph_crops_merged_by_tm/TM_61236/6220_37799_cat201__opencv.jpg,TM_61236,opencv,201,6220_37799
glyph_crops_merged_by_tm/TM_61236/6220_236_cat212__kornia.jpg,TM_61236,kornia,212,6220_236
glyph_crops_merged_by_tm/TM_61236/6220_37794_cat45__opencv.jpg,TM_61236,opencv,45,6220_37794
glyph_crops_merged_by_tm/TM_61236/6220_57_cat177__kornia.jpg,TM_61236,kornia,177,6220_57
glyph_crops_merged_by_tm/TM_61236/6220_37865_cat8__opencv.jpg,TM_61236,opencv,8,6220_37865
glyph_crops_merged_by_tm/TM_61236/6220_121_cat8__kornia.jpg,TM_61236,kornia,8,6220_121
glyph_crops_merged_by_tm/TM_61236/6220_37884_cat100__opencv.jpg,TM_61236,opencv,100,6220_37884
glyph_crops_merged_by_tm/TM_61236/6220_198_cat8__kornia.jpg,TM_61236,kornia,8,6220_198
glyph_crops_merged_by_tm/TM_61236/6220_37935_cat23__opencv.jpg,TM_61236,opencv,23,6220_37935
glyph_crops_merged_by_tm/TM_61236/6220_164_cat100__kornia.jpg,TM_61236,kornia,100,6220_164
glyph_crops_merged_by_tm/TM_61236/6220_37856_cat212__opencv.jpg,TM_61236,opencv,212,6220_37856
glyph_crops_merged_by_tm/TM_61236/6220_178_cat23__kornia.jpg,TM_61236,kornia,23,6220_178
glyph_crops_merged_by_tm/TM_61236/6220_37812_cat225__opencv.jpg,TM_61236,opencv,225,6220_37812
glyph_crops_merged_by_tm/TM_61236/6220_37824_cat150__opencv.jpg,TM_61236,opencv,150,6220_37824
glyph_crops_merged_by_tm/TM_61236/6220_37752_cat33__opencv.jpg,TM_61236,opencv,33,6220_37752
glyph_crops_merged_by_tm/TM_61236/6220_37921_cat8__opencv.jpg,TM_61236,opencv,8,6220_37921
glyph_crops_merged_by_tm/TM_61236/6220_37745_cat150__opencv.jpg,TM_61236,opencv,150,6220_37745
glyph_crops_merged_by_tm/TM_61236/6220_37907_cat7__opencv.jpg,TM_61236,opencv,7,6220_37907
glyph_crops_merged_by_tm/TM_61236/6220_37718_cat177__opencv.jpg,TM_61236,opencv,177,6220_37718
glyph_crops_merged_by_tm/TM_61236/6220_37774_cat161__opencv.jpg,TM_61236,opencv,161,6220_37774
glyph_crops_merged_by_tm/TM_61236/6220_37784_cat150__opencv.jpg,TM_61236,opencv,150,6220_37784
glyph_crops_merged_by_tm/TM_61236/6220_242_cat177__kornia.jpg,TM_61236,kornia,177,6220_242
glyph_crops_merged_by_tm/TM_61236/6220_267_cat14__kornia.jpg,TM_61236,kornia,14,6220_267
glyph_crops_merged_by_tm/TM_61236/6220_200_cat150__kornia.jpg,TM_61236,kornia,150,6220_200
glyph_crops_merged_by_tm/TM_61236/6220_37791_cat186__opencv.jpg,TM_61236,opencv,186,6220_37791
glyph_crops_merged_by_tm/TM_61236/6220_37759_cat212__opencv.jpg,TM_61236,opencv,212,6220_37759
glyph_crops_merged_by_tm/TM_61236/6220_38040_cat8__opencv.jpg,TM_61236,opencv,8,6220_38040
glyph_crops_merged_by_tm/TM_61236/6220_37965_cat201__opencv.jpg,TM_61236,opencv,201,6220_37965
glyph_crops_merged_by_tm/TM_61236/6220_37748_cat8__opencv.jpg,TM_61236,opencv,8,6220_37748
glyph_crops_merged_by_tm/TM_61236/6220_65_cat23__kornia.jpg,TM_61236,kornia,23,6220_65
glyph_crops_merged_by_tm/TM_61236/6220_37751_cat161__opencv.jpg,TM_61236,opencv,161,6220_37751
glyph_crops_merged_by_tm/TM_61236/6220_154_cat107__kornia.jpg,TM_61236,kornia,107,6220_154
glyph_crops_merged_by_tm/TM_61236/6220_284_cat119__kornia.jpg,TM_61236,kornia,119,6220_284
glyph_crops_merged_by_tm/TM_61236/6220_157_cat120__kornia.jpg,TM_61236,kornia,120,6220_157
glyph_crops_merged_by_tm/TM_61236/6220_43_cat119__kornia.jpg,TM_61236,kornia,119,6220_43
glyph_crops_merged_by_tm/TM_61236/6220_37992_cat161__opencv.jpg,TM_61236,opencv,161,6220_37992
glyph_crops_merged_by_tm/TM_61236/6220_37783_cat59__opencv.jpg,TM_61236,opencv,59,6220_37783
glyph_crops_merged_by_tm/TM_61236/6220_38116_cat23__opencv.jpg,TM_61236,opencv,23,6220_38116
glyph_crops_merged_by_tm/TM_61236/6220_37879_cat225__opencv.jpg,TM_61236,opencv,225,6220_37879
glyph_crops_merged_by_tm/TM_61236/6220_37839_cat186__opencv.jpg,TM_61236,opencv,186,6220_37839
glyph_crops_merged_by_tm/TM_61236/6220_38006_cat212__opencv.jpg,TM_61236,opencv,212,6220_38006
glyph_crops_merged_by_tm/TM_61236/6220_37_cat161__kornia.jpg,TM_61236,kornia,161,6220_37
glyph_crops_merged_by_tm/TM_61236/6220_37848_cat8__opencv.jpg,TM_61236,opencv,8,6220_37848
glyph_crops_merged_by_tm/TM_61236/6220_37805_cat161__opencv.jpg,TM_61236,opencv,161,6220_37805
glyph_crops_merged_by_tm/TM_61236/6220_275_cat201__kornia.jpg,TM_61236,kornia,201,6220_275
glyph_crops_merged_by_tm/TM_61236/6220_37727_cat111__opencv.jpg,TM_61236,opencv,111,6220_37727
glyph_crops_merged_by_tm/TM_61236/6220_38004_cat120__opencv.jpg,TM_61236,opencv,120,6220_38004
glyph_crops_merged_by_tm/TM_61236/6220_32_cat59__kornia.jpg,TM_61236,kornia,59,6220_32
glyph_crops_merged_by_tm/TM_61236/6220_37852_cat8__opencv.jpg,TM_61236,opencv,8,6220_37852
glyph_crops_merged_by_tm/TM_61236/6220_89_cat212__kornia.jpg,TM_61236,kornia,212,6220_89
glyph_crops_merged_by_tm/TM_61236/6220_38007_cat201__opencv.jpg,TM_61236,opencv,201,6220_38007
glyph_crops_merged_by_tm/TM_61236/6220_38046_cat212__opencv.jpg,TM_61236,opencv,212,6220_38046
glyph_crops_merged_by_tm/TM_61236/6220_37738_cat8__opencv.jpg,TM_61236,opencv,8,6220_37738
glyph_crops_merged_by_tm/TM_61236/6220_33_cat8__kornia.jpg,TM_61236,kornia,8,6220_33
glyph_crops_merged_by_tm/TM_61236/6220_37808_cat14__opencv.jpg,TM_61236,opencv,14,6220_37808
glyph_crops_merged_by_tm/TM_61236/6220_48_cat212__kornia.jpg,TM_61236,kornia,212,6220_48
glyph_crops_merged_by_tm/TM_61236/6220_276_cat59__kornia.jpg,TM_61236,kornia,59,6220_276
glyph_crops_merged_by_tm/TM_61236/6220_34_cat8__kornia.jpg,TM_61236,kornia,8,6220_34
glyph_crops_merged_by_tm/TM_61236/6220_299_cat7__kornia.jpg,TM_61236,kornia,7,6220_299
glyph_crops_merged_by_tm/TM_61236/6220_37897_cat120__opencv.jpg,TM_61236,opencv,120,6220_37897
glyph_crops_merged_by_tm/TM_61236/6220_37724_cat45__opencv.jpg,TM_61236,opencv,45,6220_37724
glyph_crops_merged_by_tm/TM_61236/6220_37826_cat23__opencv.jpg,TM_61236,opencv,23,6220_37826
glyph_crops_merged_by_tm/TM_61236/6220_38118_cat7__opencv.jpg,TM_61236,opencv,7,6220_38118
glyph_crops_merged_by_tm/TM_61236/6220_38053_cat14__opencv.jpg,TM_61236,opencv,14,6220_38053
glyph_crops_merged_by_tm/TM_61236/6220_37714_cat225__opencv.jpg,TM_61236,opencv,225,6220_37714
glyph_crops_merged_by_tm/TM_61236/6220_37937_cat107__opencv.jpg,TM_61236,opencv,107,6220_37937
glyph_crops_merged_by_tm/TM_61236/6220_37773_cat161__opencv.jpg,TM_61236,opencv,161,6220_37773
glyph_crops_merged_by_tm/TM_61236/6220_37734_cat120__opencv.jpg,TM_61236,opencv,120,6220_37734
glyph_crops_merged_by_tm/TM_61236/6220_15_cat8__kornia.jpg,TM_61236,kornia,8,6220_15
glyph_crops_merged_by_tm/TM_61236/6220_37883_cat23__opencv.jpg,TM_61236,opencv,23,6220_37883
glyph_crops_merged_by_tm/TM_61236/6220_73_cat161__kornia.jpg,TM_61236,kornia,161,6220_73
glyph_crops_merged_by_tm/TM_61236/6220_49_cat8__kornia.jpg,TM_61236,kornia,8,6220_49
glyph_crops_merged_by_tm/TM_61236/6220_37811_cat23__opencv.jpg,TM_61236,opencv,23,6220_37811
glyph_crops_merged_by_tm/TM_61236/6220_38085_cat23__opencv.jpg,TM_61236,opencv,23,6220_38085
glyph_crops_merged_by_tm/TM_61236/6220_37833_cat186__opencv.jpg,TM_61236,opencv,186,6220_37833
glyph_crops_merged_by_tm/TM_61236/6220_199_cat212__kornia.jpg,TM_61236,kornia,212,6220_199
glyph_crops_merged_by_tm/TM_61236/6220_52_cat201__kornia.jpg,TM_61236,kornia,201,6220_52
glyph_crops_merged_by_tm/TM_61236/6220_266_cat201__kornia.jpg,TM_61236,kornia,201,6220_266
glyph_crops_merged_by_tm/TM_61236/6220_213_cat186__kornia.jpg,TM_61236,kornia,186,6220_213
glyph_crops_merged_by_tm/TM_61236/6220_37988_cat201__opencv.jpg,TM_61236,opencv,201,6220_37988
glyph_crops_merged_by_tm/TM_61236/6220_37853_cat8__opencv.jpg,TM_61236,opencv,8,6220_37853
glyph_crops_merged_by_tm/TM_61236/6220_290_cat212__kornia.jpg,TM_61236,kornia,212,6220_290
glyph_crops_merged_by_tm/TM_61236/6220_37735_cat161__opencv.jpg,TM_61236,opencv,161,6220_37735
glyph_crops_merged_by_tm/TM_61236/6220_122_cat119__kornia.jpg,TM_61236,kornia,119,6220_122
glyph_crops_merged_by_tm/TM_61236/6220_37828_cat177__opencv.jpg,TM_61236,opencv,177,6220_37828
glyph_crops_merged_by_tm/TM_61236/6220_37862_cat100__opencv.jpg,TM_61236,opencv,100,6220_37862
glyph_crops_merged_by_tm/TM_61236/6220_118_cat186__kornia.jpg,TM_61236,kornia,186,6220_118
glyph_crops_merged_by_tm/TM_61236/6220_38051_cat14__opencv.jpg,TM_61236,opencv,14,6220_38051
glyph_crops_merged_by_tm/TM_61236/6220_37918_cat119__opencv.jpg,TM_61236,opencv,119,6220_37918
glyph_crops_merged_by_tm/TM_61236/6220_38064_cat201__opencv.jpg,TM_61236,opencv,201,6220_38064
glyph_crops_merged_by_tm/TM_61236/6220_246_cat119__kornia.jpg,TM_61236,kornia,119,6220_246
glyph_crops_merged_by_tm/TM_61236/6220_37795_cat8__opencv.jpg,TM_61236,opencv,8,6220_37795
glyph_crops_merged_by_tm/TM_61236/6220_14_cat111__kornia.jpg,TM_61236,kornia,111,6220_14
glyph_crops_merged_by_tm/TM_61236/6220_37775_cat8__opencv.jpg,TM_61236,opencv,8,6220_37775
glyph_crops_merged_by_tm/TM_61236/6220_72_cat150__kornia.jpg,TM_61236,kornia,150,6220_72
glyph_crops_merged_by_tm/TM_61236/6220_37785_cat23__opencv.jpg,TM_61236,opencv,23,6220_37785
glyph_crops_merged_by_tm/TM_61236/6220_45_cat212__kornia.jpg,TM_61236,kornia,212,6220_45
glyph_crops_merged_by_tm/TM_61236/6220_38065_cat119__opencv.jpg,TM_61236,opencv,119,6220_38065
glyph_crops_merged_by_tm/TM_61236/6220_19_cat77__kornia.jpg,TM_61236,kornia,77,6220_19
glyph_crops_merged_by_tm/TM_61236/6220_102_cat100__kornia.jpg,TM_61236,kornia,100,6220_102
glyph_crops_merged_by_tm/TM_61236/6220_223_cat100__kornia.jpg,TM_61236,kornia,100,6220_223
